joint0_x,joint0_y,joint0_z,joint1_x,joint1_y,joint1_z,joint2_x,joint2_y,joint2_z,joint3_x,joint3_y,joint3_z,joint4_x,joint4_y,joint4_z,joint5_x,joint5_y,joint5_z,joint6_x,joint6_y,joint6_z,joint7_x,joint7_y,joint7_z,joint8_x,joint8_y,joint8_z,joint9_x,joint9_y,joint9_z,joint10_x,joint10_y,joint10_z,joint11_x,joint11_y,joint11_z
0.0,0.0,0.95,-0.2,0.0,0.9,-0.2,0.0,0.6,0.2,0.0,0.9,0.2,0.0,0.6,-0.3,0.0,1.1,-0.5,0.0,1.1,-0.7,0.0,1.1,0.3,0.0,1.1,0.5,0.0,1.1,0.7,0.0,1.1,0.0,0.0,1.2
0.217437836168736,0.0,0.95,0.017437836168735982,0.0,0.9,0.017437836168735982,0.0,0.6,0.417437836168736,0.0,0.9,0.417437836168736,0.0,0.6,-0.082562163831264,0.0,1.1,-0.282562163831264,0.0,1.1,-0.48256216383126393,0.0,1.1,0.517437836168736,0.0,1.1,0.717437836168736,0.0,1.1,0.917437836168736,0.0,1.1,0.217437836168736,0.0,1.2
0.29961495215131584,0.0,0.95,0.09961495215131583,0.0,0.9,0.09961495215131583,0.0,0.6,0.49961495215131585,0.0,0.9,0.49961495215131585,0.0,0.6,-0.0003850478486841502,0.0,1.1,-0.20038504784868416,0.0,1.1,-0.4003850478486841,0.0,1.1,0.5996149521513159,0.0,1.1,0.7996149521513158,0.0,1.1,0.9996149521513158,0.0,1.1,0.29961495215131584,0.0,1.2
0.19541174481666668,0.0,0.95,-0.004588255183333334,0.0,0.9,-0.004588255183333334,0.0,0.6,0.3954117448166667,0.0,0.9,0.3954117448166667,0.0,0.6,-0.10458825518333331,0.0,1.1,-0.3045882551833333,0.0,1.1,-0.5045882551833333,0.0,1.1,0.49541174481666667,0.0,1.1,0.6954117448166667,0.0,1.1,0.8954117448166666,0.0,1.1,0.19541174481666668,0.0,1.2
-0.030350496596229612,0.0,0.95,-0.23035049659622964,0.0,0.9,-0.23035049659622964,0.0,0.6,0.16964950340377039,0.0,0.9,0.16964950340377039,0.0,0.6,-0.3303504965962296,0.0,1.1,-0.5303504965962296,0.0,1.1,-0.7303504965962295,0.0,1.1,0.26964950340377036,0.0,1.1,0.4696495034037704,0.0,1.1,0.6696495034037704,0.0,1.1,-0.030350496596229612,0.0,1.2
-0.23723272108130958,0.0,0.95,-0.4372327210813096,0.0,0.9,-0.4372327210813096,0.0,0.6,-0.03723272108130957,0.0,0.9,-0.03723272108130957,0.0,0.6,-0.5372327210813096,0.0,1.1,-0.7372327210813095,0.0,1.1,-0.9372327210813095,0.0,1.1,0.06276727891869041,0.0,1.1,0.26276727891869045,0.0,1.1,0.4627672789186904,0.0,1.1,-0.23723272108130958,0.0,1.2
-0.2965404972984334,0.0,0.95,-0.4965404972984334,0.0,0.9,-0.4965404972984334,0.0,0.6,-0.09654049729843339,0.0,0.9,-0.09654049729843339,0.0,0.6,-0.5965404972984334,0.0,1.1,-0.7965404972984333,0.0,1.1,-0.9965404972984333,0.0,1.1,0.003459502701566586,0.0,1.1,0.2034595027015666,0.0,1.1,0.40345950270156655,0.0,1.1,-0.2965404972984334,0.0,1.2
-0.17138046452843772,0.0,0.95,-0.37138046452843776,0.0,0.9,-0.37138046452843776,0.0,0.6,0.02861953547156229,0.0,0.9,0.02861953547156229,0.0,0.6,-0.47138046452843774,0.0,1.1,-0.6713804645284377,0.0,1.1,-0.8713804645284376,0.0,1.1,0.12861953547156227,0.0,1.1,0.3286195354715623,0.0,1.1,0.5286195354715623,0.0,1.1,-0.17138046452843772,0.0,1.2
0.06038955602659794,0.0,0.95,-0.13961044397340205,0.0,0.9,-0.13961044397340205,0.0,0.6,0.26038955602659797,0.0,0.9,0.26038955602659797,0.0,0.6,-0.23961044397340203,0.0,1.1,-0.43961044397340204,0.0,1.1,-0.639610443973402,0.0,1.1,0.36038955602659795,0.0,1.1,0.5603895560265979,0.0,1.1,0.7603895560265979,0.0,1.1,0.06038955602659794,0.0,1.2
0.25459327724842507,0.0,0.95,0.054593277248425054,0.0,0.9,0.054593277248425054,0.0,0.6,0.4545932772484251,0.0,0.9,0.4545932772484251,0.0,0.6,-0.045406722751574924,0.0,1.1,-0.24540672275157493,0.0,1.1,-0.4454067227515749,0.0,1.1,0.554593277248425,0.0,1.1,0.7545932772484251,0.0,1.1,0.954593277248425,0.0,1.1,0.25459327724842507,0.0,1.2
