timestamp,antenna_id,tag_id,phase,freq_channel
0.0,0,e2801160600002152d19_da3e,1.8868729018960906,16
0.05063291139240506,0,e2801160600002152d19_b03e,5.225041909846368,12
0.05063291139240506,0,e2801160600002152d19_b0ce,4.77694602271373,42
0.05063291139240506,0,e2801160600002152d19_b0de,5.2894745857467385,38
0.05063291139240506,0,e2801160600002152d19_da3e,3.6841969465156055,48
0.05063291139240506,0,e2801160600002152d19_b00e,4.858279660942685,10
0.05063291139240506,0,e2801160600002152d19_b0fe,1.037284010179924,35
0.05063291139240506,0,e2801160600002152d19_da2e,4.5380031720235365,26
0.05063291139240506,0,e2801160600002152d19_da5e,6.147311232567056,35
0.05063291139240506,0,e2801160600002152d19_da1e,1.5246561364225428,33
0.05063291139240506,0,e2801160600002152d19_b07e,4.121237815999805,33
0.05063291139240506,0,e2801160600002152d19_da4e,4.293808323771941,20
0.05063291139240506,0,e2801160600002152d19_dace,2.7238698596651005,29
0.10126582278481013,0,e2801160600002152d19_da3e,0.9408942014974073,21
0.1518987341772152,0,e2801160600002152d19_b03e,3.2013472578588846,44
0.20253164556962025,0,e2801160600002152d19_dace,5.616552847147446,14
0.25316455696202533,0,e2801160600002152d19_b03e,0.17057672700669713,23
0.3037974683544304,0,e2801160600002152d19_b0fe,2.847415704464055,27
0.35443037974683544,0,e2801160600002152d19_da2e,5.984890419860051,34
0.4050632911392405,0,e2801160600002152d19_b03e,2.6962723671957463,10
0.4050632911392405,0,e2801160600002152d19_b0ce,5.53138153872186,9
0.4050632911392405,0,e2801160600002152d19_b0de,2.657576705520036,40
0.4050632911392405,0,e2801160600002152d19_da3e,0.41542165190184477,45
0.4050632911392405,0,e2801160600002152d19_b00e,2.542703805965054,37
0.4050632911392405,0,e2801160600002152d19_b0fe,6.069145770817215,1
0.4050632911392405,0,e2801160600002152d19_da2e,5.063671772909302,10
0.4050632911392405,0,e2801160600002152d19_da5e,1.663087516944124,27
0.4050632911392405,0,e2801160600002152d19_da1e,3.452666903378784,9
0.4050632911392405,0,e2801160600002152d19_b07e,1.914534613810737,27
0.4050632911392405,0,e2801160600002152d19_da4e,4.899886559009168,43
0.4050632911392405,0,e2801160600002152d19_dace,6.173032224582926,17
0.45569620253164556,0,e2801160600002152d19_da1e,3.1644311764862607,24
0.5063291139240507,0,e2801160600002152d19_b03e,5.579761934044342,44
0.5063291139240507,0,e2801160600002152d19_b0ce,6.110693409573727,29
0.5063291139240507,0,e2801160600002152d19_b0de,3.726189011757633,33
0.5063291139240507,0,e2801160600002152d19_da3e,0.5603935687046331,3
0.5063291139240507,0,e2801160600002152d19_b00e,1.3940125080006354,8
