timestamp,antenna_id,tag_id,phase,freq_channel
0.0,0,e2801160600002152d19_b03e,4.759940912381239,46
0.0,0,e2801160600002152d19_b0ce,3.7714610487648343,30
0.0,0,e2801160600002152d19_b0de,3.113346115146861,45
0.0,0,e2801160600002152d19_da3e,5.237614493968891,12
0.0,0,e2801160600002152d19_b00e,6.076299216560713,20
0.0,0,e2801160600002152d19_b0fe,1.5192387133394973,48
0.0,0,e2801160600002152d19_da2e,2.8462536104302103,3
0.0,0,e2801160600002152d19_da5e,3.3140166852631623,38
0.0,0,e2801160600002152d19_da1e,6.048603022183769,48
0.0,0,e2801160600002152d19_b07e,4.3391907269133725,1
0.0,0,e2801160600002152d19_da4e,2.863900706385145,40
0.0,0,e2801160600002152d19_dace,1.091345430970179,8
0.05063291139240506,0,e2801160600002152d19_b0de,3.64672461607919,4
0.10126582278481013,0,e2801160600002152d19_b03e,4.63394805675,16
0.10126582278481013,0,e2801160600002152d19_b0ce,4.164561258063216,43
0.10126582278481013,0,e2801160600002152d19_b0de,0.5460015747315552,17
0.10126582278481013,0,e2801160600002152d19_da3e,5.143184056738818,27
0.10126582278481013,0,e2801160600002152d19_b00e,1.5909978367007298,27
0.10126582278481013,0,e2801160600002152d19_b0fe,0.8900738679297504,26
0.10126582278481013,0,e2801160600002152d19_da2e,3.117958814989528,44
0.10126582278481013,0,e2801160600002152d19_da5e,3.5761743570193474,40
0.10126582278481013,0,e2801160600002152d19_da1e,2.4433106218874556,30
0.10126582278481013,0,e2801160600002152d19_b07e,0.8215093587954172,46
0.10126582278481013,0,e2801160600002152d19_da4e,5.45663014956196,14
0.10126582278481013,0,e2801160600002152d19_dace,2.9962248015323922,29
0.1518987341772152,0,e2801160600002152d19_b0de,2.269129569354071,30
0.20253164556962025,0,e2801160600002152d19_b0de,3.5387220133469484,20
0.25316455696202533,0,e2801160600002152d19_da3e,2.3119067630178805,29
0.3037974683544304,0,e2801160600002152d19_b03e,0.18543078595833862,41
0.3037974683544304,0,e2801160600002152d19_b0ce,3.1499170737306628,21
0.3037974683544304,0,e2801160600002152d19_b0de,5.082312300607548,40
0.3037974683544304,0,e2801160600002152d19_da3e,0.6303570262237983,19
0.3037974683544304,0,e2801160600002152d19_b00e,3.3432289941471467,2
0.3037974683544304,0,e2801160600002152d19_b0fe,5.765661650633646,7
0.3037974683544304,0,e2801160600002152d19_da2e,3.947130062307984,38
0.3037974683544304,0,e2801160600002152d19_da5e,6.192395091774706,28
0.3037974683544304,0,e2801160600002152d19_da1e,5.0236719991907535,19
