timestamp,antenna_id,tag_id,phase,freq_channel
0.0,0,e2801160600002152d19_da3e,3.73930073236221,31
0.05063291139240506,0,e2801160600002152d19_b03e,1.7284467081415116,45
0.05063291139240506,0,e2801160600002152d19_b0ce,2.825745559721142,27
0.05063291139240506,0,e2801160600002152d19_b0de,1.7202807907919961,13
0.05063291139240506,0,e2801160600002152d19_da3e,0.9409497911031011,23
0.05063291139240506,0,e2801160600002152d19_b00e,3.5576395254902664,12
0.05063291139240506,0,e2801160600002152d19_b0fe,0.8610598566382279,29
0.05063291139240506,0,e2801160600002152d19_da2e,4.4659809860128306,40
0.05063291139240506,0,e2801160600002152d19_da5e,5.902794034406767,8
0.05063291139240506,0,e2801160600002152d19_da1e,3.452355605820415,13
0.05063291139240506,0,e2801160600002152d19_b07e,5.509512436687814,40
0.05063291139240506,0,e2801160600002152d19_da4e,2.345638090457733,37
0.05063291139240506,0,e2801160600002152d19_dace,2.577017090742288,16
0.10126582278481013,0,e2801160600002152d19_b03e,1.2559703700054499,31
0.10126582278481013,0,e2801160600002152d19_b0ce,6.2255664765536665,39
0.10126582278481013,0,e2801160600002152d19_b0de,2.4997222401495875,12
0.10126582278481013,0,e2801160600002152d19_da3e,4.9439634179038165,4
0.10126582278481013,0,e2801160600002152d19_b00e,1.680793162896471,22
0.10126582278481013,0,e2801160600002152d19_b0fe,3.8354575643225957,42
0.10126582278481013,0,e2801160600002152d19_da2e,4.412173977187493,9
0.10126582278481013,0,e2801160600002152d19_da5e,1.0647379544096864,47
0.10126582278481013,0,e2801160600002152d19_da1e,5.154236549358771,47
0.10126582278481013,0,e2801160600002152d19_b07e,4.74735893804165,48
0.10126582278481013,0,e2801160600002152d19_da4e,4.4186240179098135,17
0.10126582278481013,0,e2801160600002152d19_dace,0.3260867489111021,19
0.1518987341772152,0,e2801160600002152d19_da1e,4.140021102114844,43
0.20253164556962025,0,e2801160600002152d19_b03e,5.565590598568377,19
0.20253164556962025,0,e2801160600002152d19_b0ce,0.20568481162793972,23
0.20253164556962025,0,e2801160600002152d19_b0de,1.6808038225590494,6
0.20253164556962025,0,e2801160600002152d19_da3e,5.200642951109771,23
0.20253164556962025,0,e2801160600002152d19_b00e,4.99211898201095,24
0.20253164556962025,0,e2801160600002152d19_b0fe,6.199407189226619,25
0.20253164556962025,0,e2801160600002152d19_da2e,4.144322345179837,39
0.20253164556962025,0,e2801160600002152d19_da5e,6.073685979264297,17
0.20253164556962025,0,e2801160600002152d19_da1e,0.4270516378485709,8
0.20253164556962025,0,e2801160600002152d19_b07e,2.6864787080065966,20
0.20253164556962025,0,e2801160600002152d19_da4e,3.584224393562174,17
0.20253164556962025,0,e2801160600002152d19_dace,3.639335556145795,30
0.25316455696202533,0,e2801160600002152d19_b03e,1.1296669734242855,31
0.25316455696202533,0,e2801160600002152d19_b0ce,1.093378340719731,36
0.25316455696202533,0,e2801160600002152d19_b0de,5.417166781786364,24
0.25316455696202533,0,e2801160600002152d19_da3e,1.9318141141240304,44
0.25316455696202533,0,e2801160600002152d19_b00e,5.180974371117145,16
0.25316455696202533,0,e2801160600002152d19_b0fe,0.5569511802608176,32
0.25316455696202533,0,e2801160600002152d19_da2e,4.803048286616317,45
0.25316455696202533,0,e2801160600002152d19_da5e,4.319267731876629,31
0.25316455696202533,0,e2801160600002152d19_da1e,3.4883790074975565,21
0.25316455696202533,0,e2801160600002152d19_b07e,5.046505895436326,35
0.25316455696202533,0,e2801160600002152d19_da4e,0.5368188004472714,32
0.25316455696202533,0,e2801160600002152d19_dace,2.3437639986680665,2
0.3037974683544304,0,e2801160600002152d19_b03e,4.353095753893342,12
0.3037974683544304,0,e2801160600002152d19_b0ce,0.5198259428115577,9
0.3037974683544304,0,e2801160600002152d19_b0de,4.948807798262379,1
0.3037974683544304,0,e2801160600002152d19_da3e,3.5035092041962486,30
0.3037974683544304,0,e2801160600002152d19_b00e,4.636440941083386,31
0.3037974683544304,0,e2801160600002152d19_b0fe,0.9367766783824223,47
0.3037974683544304,0,e2801160600002152d19_da2e,5.85802278218226,15
0.3037974683544304,0,e2801160600002152d19_da5e,2.9228271461945567,6
0.3037974683544304,0,e2801160600002152d19_da1e,5.991244819602883,24
0.3037974683544304,0,e2801160600002152d19_b07e,5.0354349340666005,2
0.3037974683544304,0,e2801160600002152d19_da4e,4.310330045827776,42
0.3037974683544304,0,e2801160600002152d19_dace,0.3646691223961227,8
0.35443037974683544,0,e2801160600002152d19_da3e,5.164120282484717,16
0.4050632911392405,0,e2801160600002152d19_b07e,4.144770890816105,18
0.45569620253164556,0,e2801160600002152d19_b03e,0.41220281527754565,29
0.45569620253164556,0,e2801160600002152d19_b0ce,4.191221642603878,2
0.45569620253164556,0,e2801160600002152d19_b0de,1.7079662604942385,10
0.45569620253164556,0,e2801160600002152d19_da3e,2.3026617656506687,6
0.45569620253164556,0,e2801160600002152d19_b00e,1.7807972922056123,6
0.45569620253164556,0,e2801160600002152d19_b0fe,2.0477738576650495,4
0.45569620253164556,0,e2801160600002152d19_da2e,6.128292532077381,2
0.45569620253164556,0,e2801160600002152d19_da5e,0.6744150147405534,10
0.45569620253164556,0,e2801160600002152d19_da1e,1.6673032428259589,14
0.45569620253164556,0,e2801160600002152d19_b07e,5.136826598834347,22
0.45569620253164556,0,e2801160600002152d19_da4e,3.036470231297635,45
0.45569620253164556,0,e2801160600002152d19_dace,1.5356996878885312,38
0.5063291139240507,0,e2801160600002152d19_dace,4.288377579026374,36
0.5569620253164557,0,e2801160600002152d19_da1e,0.5546214734873658,24
0.6075949367088608,0,e2801160600002152d19_b03e,4.429855788438573,48
0.6075949367088608,0,e2801160600002152d19_b0ce,0.7467639492557154,4
0.6075949367088608,0,e2801160600002152d19_b0de,2.4169205499286974,10
0.6075949367088608,0,e2801160600002152d19_da3e,4.591714256982883,18
0.6075949367088608,0,e2801160600002152d19_b00e,4.989829343962192,38
0.6075949367088608,0,e2801160600002152d19_b0fe,3.0615450769373638,11
